Symbol,Date,Open,High,Low,Close,Adj Close,Volume,neg,neu,pos,compound
INTC,2018-03-26,50.7400016784668,52.4900016784668,50.31999969482422,52.47999954223633,48.157108306884766,39306200,0.0314,0.9074,0.061200000000000004,0.11897
INTC,2018-03-27,53.0099983215332,53.25,50.779998779296875,51.189998626708984,46.97336959838867,38777000,0.0,0.0,0.0,0.0
INTC,2018-03-28,50.5,50.70000076293945,49.0099983215332,49.599998474121094,45.51433563232422,37970900,0.0,0.0,0.0,0.0
INTC,2018-03-29,49.97999954223633,52.08000183105469,49.869998931884766,52.08000183105469,47.790061950683594,45265800,0.0,0.0,0.0,0.0
INTC,2018-04-02,51.689998626708984,52.040000915527344,47.290000915527344,48.91999816894531,44.89034652709961,67187800,0.014,0.9119333333333333,0.07406666666666667,0.15447999999999998
INTC,2018-04-03,49.0,49.959999084472656,48.40999984741211,49.75,45.651973724365234,39432400,0.013375,0.899725,0.087075,0.3587175
INTC,2018-04-04,48.099998474121094,50.15999984741211,48.0099983215332,49.9900016784668,45.872215270996094,30370000,0.0,0.0,0.0,0.0
INTC,2018-04-05,50.0099983215332,50.720001220703125,49.970001220703125,50.380001068115234,46.23009490966797,25115400,0.0,0.0,0.0,0.0
INTC,2018-04-06,49.790000915527344,50.400001525878906,48.5,48.790000915527344,44.771060943603516,28215200,0.0,0.0,0.0,0.0
INTC,2018-04-09,49.15999984741211,51.11000061035156,49.15999984741211,49.54999923706055,45.46846389770508,31437000,0.11080000000000001,0.7531999999999999,0.13599999999999998,-0.05785999999999999
INTC,2018-04-10,51.119998931884766,51.4900016784668,50.34000015258789,51.27000045776367,47.046775817871094,25906400,0.07773333333333333,0.8890666666666668,0.0332,-0.11522666666666666
INTC,2018-04-11,50.9900016784668,51.72999954223633,50.81999969482422,51.099998474121094,46.890769958496094,17568400,0.0,0.0,0.0,0.0
INTC,2018-04-12,51.4900016784668,53.27000045776367,51.45000076293945,52.720001220703125,48.37733840942383,29781400,0.0,0.0,0.0,0.0
INTC,2018-04-13,53.060001373291016,53.209999084472656,51.599998474121094,51.86000061035156,47.58817672729492,20884900,0.0,0.0,0.0,0.0
INTC,2018-04-16,52.290000915527344,52.529998779296875,51.790000915527344,52.400001525878906,48.083702087402344,18855500,0.0064,0.8567,0.13690000000000002,0.37529
INTC,2018-04-17,52.90999984741211,53.70000076293945,52.88999938964844,53.540000915527344,49.129791259765625,21228700,0.03611428571428572,0.7339714285714286,0.08702857142857143,0.11536857142857145
INTC,2018-04-18,53.52000045776367,54.36000061035156,53.34000015258789,53.61000061035156,49.194026947021484,22164700,0.0,0.0,0.0,0.0
INTC,2018-04-19,52.95000076293945,52.959999084472656,51.61000061035156,52.220001220703125,47.918521881103516,25422400,0.0,0.0,0.0,0.0
INTC,2018-04-20,52.16999816894531,52.279998779296875,50.880001068115234,51.529998779296875,47.28535461425781,26910100,0.0,0.0,0.0,0.0
INTC,2018-04-23,51.689998626708984,51.88999938964844,50.849998474121094,51.099998474121094,46.890769958496094,21706700,0.0386,0.942,0.0194,0.015439999999999999
INTC,2018-04-24,51.869998931884766,53.63999938964844,51.13999938964844,51.45000076293945,47.211944580078125,42494700,0.053200000000000004,0.9286666666666666,0.01813333333333333,-0.05038666666666667
INTC,2018-04-25,51.86000061035156,52.099998474121094,50.599998474121094,51.380001068115234,47.14771270751953,25752800,0.0,0.0,0.0,0.0
INTC,2018-04-26,52.2599983215332,53.27000045776367,52.06999969482422,53.04999923706055,48.680152893066406,39575000,0.0,0.0,0.0,0.0
INTC,2018-04-27,55.439998626708984,55.790000915527344,52.22999954223633,52.72999954223633,48.386512756347656,69888100,0.0,0.0,0.0,0.0
INTC,2018-04-30,52.560001373291016,53.369998931884766,51.209999084472656,51.619998931884766,47.36793899536133,36417400,0.0,0.9052666666666666,0.09473333333333334,0.27521999999999996
INTC,2018-05-01,51.63999938964844,53.41999816894531,51.439998626708984,53.33000183105469,48.937095642089844,27600800,0.0252,0.8102,0.1644,0.35432
INTC,2018-05-02,53.09000015258789,53.20000076293945,52.150001525878906,52.310001373291016,48.001102447509766,25778300,0.0,0.0,0.0,0.0
INTC,2018-05-03,51.88999938964844,52.560001373291016,51.209999084472656,52.279998779296875,47.973575592041016,28561000,0.0,0.0,0.0,0.0
INTC,2018-05-04,51.619998931884766,52.84000015258789,51.0,52.779998779296875,48.711917877197266,25642500,0.0,0.0,0.0,0.0
INTC,2018-05-07,52.86000061035156,53.58000183105469,52.83000183105469,53.33000183105469,49.21953201293945,20285700,0.07050000000000001,0.8113999999999999,0.11800000000000001,0.13036
INTC,2018-05-08,53.290000915527344,53.630001068115234,52.79999923706055,53.630001068115234,49.49639892578125,21026800,0.019,0.9058999999999999,0.0751,0.21299666666666664
INTC,2018-05-09,53.7599983215332,54.369998931884766,53.189998626708984,54.34000015258789,50.15168380737305,19827500,0.0,0.0,0.0,0.0
INTC,2018-05-10,54.54999923706055,55.0,54.099998474121094,54.97999954223633,50.74235153198242,18715900,0.0,0.0,0.0,0.0
INTC,2018-05-11,54.619998931884766,55.189998626708984,54.43000030517578,54.66999816894531,50.45623779296875,15405000,0.0,0.0,0.0,0.0
INTC,2018-05-14,54.77000045776367,55.2400016784668,54.7400016784668,54.900001525878906,50.668514251708984,21878200,0.032933333333333335,0.9206666666666666,0.046400000000000004,-0.018226666666666665
INTC,2018-05-15,54.58000183105469,54.75,53.560001373291016,53.91999816894531,49.76405715942383,21712600,0.032433333333333335,0.9086666666666666,0.05886666666666667,0.11850666666666665
INTC,2018-05-16,54.16999816894531,54.70000076293945,53.959999084472656,54.63999938964844,50.42856216430664,16260500,0.0,0.0,0.0,0.0
INTC,2018-05-17,54.54999923706055,55.439998626708984,54.41999816894531,54.810001373291016,50.58545684814453,16872600,0.0,0.0,0.0,0.0
INTC,2018-05-18,54.529998779296875,54.540000915527344,53.470001220703125,53.5,49.37643051147461,23679900,0.0,0.0,0.0,0.0
INTC,2018-05-21,54.36000061035156,55.220001220703125,53.86000061035156,54.31999969482422,50.13322067260742,25367400,0.023399999999999997,0.8420000000000001,0.1346,0.24812
INTC,2018-05-22,54.72999954223633,55.04999923706055,54.04999923706055,54.45000076293945,50.25320053100586,19009600,0.02165,0.8948,0.08349999999999999,0.201825
INTC,2018-05-23,54.0,55.22999954223633,53.84000015258789,55.209999084472656,50.954627990722656,20555400,0.0,0.0,0.0,0.0
INTC,2018-05-24,55.18000030517578,55.29999923706055,54.130001068115234,54.75,50.53007507324219,19667100,0.0,0.0,0.0,0.0
INTC,2018-05-25,54.79999923706055,55.5,54.540000915527344,55.439998626708984,51.16688919067383,18550000,0.0,0.0,0.0,0.0
INTC,2018-05-29,55.119998931884766,55.810001373291016,54.810001373291016,55.31999969482422,51.0561408996582,24253500,0.034,0.8801000000000001,0.0859,0.19299
INTC,2018-05-30,55.88999938964844,56.20000076293945,55.619998931884766,55.68000030517578,51.38840103149414,24711500,0.0,0.0,0.0,0.0
INTC,2018-05-31,55.66999816894531,55.86000061035156,55.060001373291016,55.20000076293945,50.94540023803711,30962100,0.0,0.0,0.0,0.0
INTC,2018-06-01,55.84000015258789,57.099998474121094,55.79999923706055,57.08000183105469,52.68049621582031,31183200,0.0,0.0,0.0,0.0
INTC,2018-06-04,57.0099983215332,57.599998474121094,56.779998779296875,56.83000183105469,52.449764251708984,22538100,0.023,0.8855999999999999,0.09140000000000001,0.21203000000000002
INTC,2018-06-05,56.900001525878906,57.119998931884766,56.220001220703125,56.529998779296875,52.17288589477539,21687000,0.0134,0.9269999999999999,0.0596,0.1202
INTC,2018-06-06,56.529998779296875,57.060001373291016,56.08000183105469,57.029998779296875,52.63434600830078,22955400,0.0,0.0,0.0,0.0
INTC,2018-06-07,56.91999816894531,57.0,55.619998931884766,55.880001068115234,51.57297897338867,27596100,0.0,0.0,0.0,0.0
INTC,2018-06-08,55.560001373291016,55.70000076293945,54.65999984741211,55.04999923706055,50.80696105957031,30822900,0.0,0.0,0.0,0.0
INTC,2018-06-11,54.79999923706055,55.09000015258789,54.2599983215332,54.52000045776367,50.31781005859375,25752400,0.017733333333333334,0.9014000000000001,0.08086666666666666,0.09466000000000001
INTC,2018-06-12,54.869998931884766,55.029998779296875,54.220001220703125,54.81999969482422,50.59468460083008,23294900,0.0,0.9545999999999999,0.045399999999999996,0.13334000000000001
INTC,2018-06-13,54.97999954223633,55.70000076293945,54.90999984741211,55.029998779296875,50.78850173950195,22631400,0.0,0.0,0.0,0.0
INTC,2018-06-14,55.45000076293945,55.86000061035156,55.18000030517578,55.540000915527344,51.259185791015625,23419800,0.0,0.0,0.0,0.0
INTC,2018-06-15,55.16999816894531,55.380001068115234,54.58000183105469,55.11000061035156,50.862327575683594,39194700,0.0,0.0,0.0,0.0
INTC,2018-06-18,54.29999923706055,54.29999923706055,52.34000015258789,53.220001220703125,49.118011474609375,40764400,0.01112,0.9484400000000001,0.040400000000000005,0.11677599999999999
INTC,2018-06-19,52.13999938964844,52.95000076293945,51.880001068115234,52.93000030517578,48.8503532409668,31780900,0.03276,0.89916,0.06808,0.08196
INTC,2018-06-20,53.189998626708984,53.75,52.689998626708984,53.459999084472656,49.339500427246094,21403000,0.0658,0.8920999999999999,0.0422,-0.09123999999999997
INTC,2018-06-21,54.380001068115234,54.529998779296875,51.939998626708984,52.189998626708984,48.167388916015625,44435600,0.0,0.0,0.0,0.0
INTC,2018-06-22,52.619998931884766,53.09000015258789,52.29999923706055,52.5,48.4535026550293,34682100,0.0,0.0,0.0,0.0
INTC,2018-06-25,51.16999816894531,51.75,49.90999984741211,50.709999084472656,46.80146408081055,45356500,0.043300000000000005,0.85545,0.10125,0.19083
INTC,2018-06-26,49.95000076293945,50.40999984741211,49.36000061035156,49.66999816894531,45.84162521362305,37543000,0.04485,0.8557,0.0995,0.18918000000000001
INTC,2018-06-27,49.34000015258789,50.060001373291016,48.75,48.7599983215332,45.001766204833984,33338800,0.0,0.0,0.0,0.0
INTC,2018-06-28,48.58000183105469,49.4900016784668,48.5,49.25,45.45399856567383,29055700,0.0,0.0,0.0,0.0
INTC,2018-06-29,49.529998779296875,50.11000061035156,49.5,49.709999084472656,45.878543853759766,28906500,0.0,0.0,0.0,0.0
INTC,2018-07-02,49.040000915527344,50.27000045776367,48.83000183105469,50.20000076293945,46.330772399902344,23755500,0.022,0.674,0.304,0.64076
INTC,2018-07-03,50.58000183105469,50.86000061035156,49.43000030517578,49.470001220703125,45.657039642333984,16327900,0.0,0.0,0.0,0.0
INTC,2018-07-05,49.97999954223633,50.959999084472656,49.75,50.75,46.838382720947266,26163500,0.0,0.0,0.0,0.0
INTC,2018-07-06,50.77000045776367,51.5,50.400001525878906,51.369998931884766,47.41059875488281,19968000,0.0,0.0,0.0,0.0
INTC,2018-07-09,51.63999938964844,51.88999938964844,51.0,51.86000061035156,47.862831115722656,21361600,0.007000000000000001,0.8906,0.10239999999999999,0.233605
INTC,2018-07-10,52.099998474121094,52.2599983215332,51.84000015258789,52.15999984741211,48.13969802856445,17362900,0.0491,0.4288,0.0219,-0.09911
INTC,2018-07-11,51.689998626708984,51.869998931884766,51.189998626708984,51.20000076293945,47.25370407104492,18665600,0.0,0.0,0.0,0.0
INTC,2018-07-12,52.04999923706055,52.47999954223633,51.72999954223633,52.349998474121094,48.315067291259766,20292700,0.0,0.0,0.0,0.0
INTC,2018-07-13,52.400001525878906,52.41999816894531,51.7599983215332,52.220001220703125,48.19508361816406,13749300,0.0,0.0,0.0,0.0
INTC,2018-07-16,52.150001525878906,52.31999969482422,51.869998931884766,52.0099983215332,48.00126647949219,15951500,0.030600000000000002,0.83,0.1394,0.29275
INTC,2018-07-17,51.04999923706055,51.880001068115234,51.0099983215332,51.75,47.76130294799805,15754500,0.028399999999999998,0.9258000000000001,0.0458,0.09926
INTC,2018-07-18,51.869998931884766,51.970001220703125,51.470001220703125,51.720001220703125,47.73361587524414,14649000,0.0,0.0,0.0,0.0
INTC,2018-07-19,51.599998474121094,52.0099983215332,51.04999923706055,51.97999954223633,47.973575592041016,15954600,0.0,0.0,0.0,0.0
INTC,2018-07-20,51.83000183105469,52.06999969482422,51.33000183105469,51.90999984741211,47.90896987915039,17380500,0.0,0.0,0.0,0.0
INTC,2018-07-23,51.77000045776367,52.5,51.33000183105469,52.310001373291016,48.27814865112305,15945500,0.059399999999999994,0.8803,0.0603,0.043829999999999994
INTC,2018-07-24,52.7599983215332,53.29999923706055,52.08000183105469,52.18000030517578,48.158164978027344,17788700,0.04819999999999999,0.8488666666666665,0.10300000000000002,0.13986666666666667
INTC,2018-07-25,52.209999084472656,52.45000076293945,51.09000015258789,52.43000030517578,48.38889694213867,19854800,0.021333333333333333,0.8901666666666667,0.08853333333333334,0.24775333333333335
INTC,2018-07-26,52.45000076293945,53.18000030517578,51.869998931884766,52.15999984741211,48.13969802856445,28282500,0.0,0.0,0.0,0.0
INTC,2018-07-27,48.7599983215332,49.20000076293945,47.47999954223633,47.68000030517578,44.005008697509766,67816700,0.0,0.0,0.0,0.0
INTC,2018-07-30,47.630001068115234,47.9900016784668,46.43000030517578,47.689998626708984,44.01424026489258,35696600,0.014199999999999999,0.9056000000000001,0.0802,0.1624
INTC,2018-07-31,48.2400016784668,48.68000030517578,47.689998626708984,48.099998474121094,44.39263916015625,36581200,0.00805,0.8785,0.1134,0.34234000000000003
INTC,2018-08-01,48.060001373291016,48.90999984741211,48.0,48.810001373291016,45.04791259765625,28060700,0.0,0.0,0.0,0.0
INTC,2018-08-02,48.5,49.52000045776367,48.20000076293945,49.47999954223633,45.666263580322266,26452500,0.0,0.0,0.0,0.0
INTC,2018-08-03,49.5,49.779998779296875,49.16999816894531,49.630001068115234,45.80470275878906,22008200,0.0,0.0,0.0,0.0
INTC,2018-08-06,48.77000045776367,49.310001373291016,48.31999969482422,49.29999923706055,45.77685546875,26669000,0.007120000000000001,0.907,0.08584,0.209132
INTC,2018-08-07,49.43000030517578,49.83000183105469,49.40999984741211,49.70000076293945,46.14826583862305,28322700,0.045312500000000006,0.8444208333333334,0.11026666666666668,0.15064729166666668
INTC,2018-08-08,49.599998474121094,50.130001068115234,49.439998626708984,49.959999084472656,46.38969039916992,21990600,0.049016666666666674,0.8975888888888889,0.05339444444444444,0.07251277777777777
INTC,2018-08-09,49.86000061035156,50.599998474121094,49.720001220703125,50.13999938964844,46.556827545166016,23795600,0.0,0.0,0.0,0.0
INTC,2018-08-10,48.5099983215332,49.16999816894531,48.29999923706055,48.849998474121094,45.35901641845703,28712400,0.0,0.0,0.0,0.0
INTC,2018-08-13,48.91999816894531,49.2400016784668,48.380001068115234,48.45000076293945,44.98759841918945,17070600,0.022600000000000002,0.8977999999999999,0.0796,0.16376
INTC,2018-08-14,48.66999816894531,48.7599983215332,47.650001525878906,48.119998931884766,44.68117904663086,23061600,0.0,0.8724000000000001,0.1276,0.39334
INTC,2018-08-15,47.779998779296875,48.0,46.900001525878906,47.459999084472656,44.0683479309082,26739900,0.0,0.0,0.0,0.0
INTC,2018-08-16,47.75,47.95000076293945,47.04999923706055,47.16999816894531,43.799068450927734,24358000,0.0,0.0,0.0,0.0
INTC,2018-08-17,47.0,47.38999938964844,46.33000183105469,47.099998474121094,43.73406982421875,26382000,0.0,0.0,0.0,0.0
INTC,2018-08-20,47.04999923706055,47.119998931884766,46.189998626708984,46.5,43.17695617675781,24334000,0.03233333333333333,0.899,0.06866666666666667,0.09121333333333333
INTC,2018-08-21,46.65999984741211,47.849998474121094,46.63999938964844,47.619998931884766,44.21691131591797,19254300,0.077,0.901,0.022,-0.17784000000000003
INTC,2018-08-22,47.25,47.349998474121094,46.91999816894531,47.04999923706055,43.687644958496094,23182500,0.0,0.0,0.0,0.0
INTC,2018-08-23,46.86000061035156,47.16999816894531,46.709999084472656,46.97999954223633,43.622642517089844,31343200,0.0,0.0,0.0,0.0
INTC,2018-08-24,47.290000915527344,47.88999938964844,47.08000183105469,47.65999984741211,44.254051208496094,18214700,0.0,0.0,0.0,0.0
INTC,2018-08-27,48.0,48.38999938964844,47.630001068115234,48.349998474121094,44.894737243652344,17170300,0.032999999999999995,0.7908,0.1758,0.46214000000000005
INTC,2018-08-28,48.54999923706055,48.790000915527344,48.310001373291016,48.56999969482422,45.099021911621094,13472400,0.010700000000000001,0.92065,0.06865,0.15958333333333335
INTC,2018-08-29,48.70000076293945,48.86000061035156,48.400001525878906,48.75,45.26615905761719,13479100,0.0,0.0,0.0,0.0
INTC,2018-08-30,48.52000045776367,48.83000183105469,48.09000015258789,48.2400016784668,44.7926025390625,16418800,0.0,0.0,0.0,0.0
INTC,2018-08-31,47.959999084472656,48.560001373291016,47.91999816894531,48.43000030517578,44.96902847290039,16484000,0.0,0.0,0.0,0.0
INTC,2018-09-04,48.380001068115234,48.43000030517578,47.560001373291016,47.959999084472656,44.532615661621094,15682900,0.022240000000000003,0.88932,0.08843999999999999,0.18957066666666664
INTC,2018-09-05,47.75,48.119998931884766,47.470001220703125,47.720001220703125,44.30976867675781,20857200,0.0,0.8012999999999999,0.1987,0.44011999999999996
INTC,2018-09-06,47.7599983215332,47.959999084472656,47.209999084472656,47.2599983215332,43.88262939453125,19318100,0.0,0.0,0.0,0.0
INTC,2018-09-07,46.90999984741211,47.47999954223633,46.36000061035156,46.45000076293945,43.13052749633789,25958300,0.0,0.0,0.0,0.0
INTC,2018-09-10,46.560001373291016,46.7599983215332,46.22999954223633,46.29999923706055,42.991241455078125,21522400,0.03468,0.8632,0.10212000000000002,0.2048
INTC,2018-09-11,46.0,46.029998779296875,44.88999938964844,44.93000030517578,41.71914291381836,32455300,0.0964,0.8496666666666668,0.05386666666666667,-0.08829999999999999
INTC,2018-09-12,44.560001373291016,44.97999954223633,44.060001373291016,44.93000030517578,41.71914291381836,29778700,0.0,0.0,0.0,0.0
INTC,2018-09-13,45.68000030517578,45.849998474121094,45.11000061035156,45.56999969482422,42.313411712646484,18657100,0.0,0.0,0.0,0.0
INTC,2018-09-14,45.779998779296875,45.970001220703125,45.349998474121094,45.540000915527344,42.28556442260742,22998700,0.0,0.0,0.0,0.0
INTC,2018-09-17,45.290000915527344,45.900001525878906,45.189998626708984,45.41999816894531,42.17413330078125,17603200,0.04343999999999999,0.87876,0.07776,0.094024
INTC,2018-09-18,45.58000183105469,46.529998779296875,45.40999984741211,46.099998474121094,42.80553436279297,20528100,0.017366666666666666,0.9071666666666666,0.0755,0.17906333333333335
INTC,2018-09-19,46.09000015258789,46.439998626708984,45.88999938964844,46.150001525878906,42.85196304321289,15918900,0.0,0.0,0.0,0.0
INTC,2018-09-20,46.779998779296875,47.36000061035156,46.52000045776367,47.20000076293945,43.826927185058594,21999300,0.0,0.0,0.0,0.0
INTC,2018-09-21,47.119998931884766,47.41999816894531,46.369998931884766,46.65999984741211,43.325523376464844,52650600,0.0,0.0,0.0,0.0
INTC,2018-09-24,46.310001373291016,47.0,46.150001525878906,46.90999984741211,43.557655334472656,17847000,0.0184,0.862,0.11965,0.26320499999999997
INTC,2018-09-25,46.220001220703125,46.38999938964844,45.79999923706055,45.90999984741211,42.62910842895508,23389900,0.0706,0.82895,0.10045000000000001,0.023265000000000008
INTC,2018-09-26,46.040000915527344,46.29999923706055,45.58000183105469,45.70000076293945,42.43411636352539,23957700,0.0,0.0,0.0,0.0
INTC,2018-09-27,45.90999984741211,46.16999816894531,45.72999954223633,45.880001068115234,42.60125732421875,15415500,0.0,0.0,0.0,0.0
INTC,2018-09-28,45.619998931884766,47.75,45.459999084472656,47.290000915527344,43.910499572753906,46223500,0.0,0.0,0.0,0.0
INTC,2018-10-01,46.790000915527344,47.220001220703125,46.20000076293945,46.45000076293945,43.13052749633789,23796200,0.07188,0.85304,0.07508,0.04703999999999999
INTC,2018-10-02,47.5099983215332,48.880001068115234,47.31999969482422,48.099998474121094,44.66261291503906,42121100,0.0405,0.9083333333333333,0.051166666666666666,0.10758666666666666
INTC,2018-10-03,48.619998931884766,49.720001220703125,48.560001373291016,48.7599983215332,45.27544403076172,39211900,0.0,0.0,0.0,0.0
INTC,2018-10-04,48.84000015258789,48.86000061035156,47.619998931884766,48.130001068115234,44.690460205078125,30108300,0.0,0.0,0.0,0.0
INTC,2018-10-05,48.22999954223633,48.34000015258789,46.65999984741211,47.029998779296875,43.66907501220703,28901400,0.0,0.0,0.0,0.0
INTC,2018-10-08,46.959999084472656,47.349998474121094,46.52000045776367,47.029998779296875,43.66907501220703,19376800,0.0217,0.8862000000000001,0.09204999999999999,0.18874
INTC,2018-10-09,47.18000030517578,47.619998931884766,46.540000915527344,46.54999923706055,43.2233772277832,23285700,0.0172,0.86615,0.11660000000000001,0.37688
INTC,2018-10-10,46.060001373291016,46.119998931884766,44.79999923706055,44.79999923706055,41.59844207763672,43109500,0.0335,0.87355,0.09295,0.18195999999999998
INTC,2018-10-11,45.150001525878906,45.61000061035156,43.72999954223633,44.22999954223633,41.06917190551758,43648800,0.0,0.0,0.0,0.0
INTC,2018-10-12,45.27000045776367,45.34000015258789,44.22999954223633,44.880001068115234,41.67272186279297,32087400,0.0,0.0,0.0,0.0
INTC,2018-10-15,44.630001068115234,45.13999938964844,44.439998626708984,44.529998779296875,41.34772872924805,21633000,0.027,0.9419555555555555,0.031044444444444444,0.06573111111111112
INTC,2018-10-16,44.900001525878906,46.0099983215332,44.83000183105469,45.939998626708984,42.65697479248047,21472000,0.01846666666666667,0.9318666666666666,0.04966666666666667,0.12146000000000001
INTC,2018-10-17,46.0,46.33000183105469,45.540000915527344,45.88999938964844,42.610538482666016,23124400,0.0,0.0,0.0,0.0
INTC,2018-10-18,45.650001525878906,45.75,44.83000183105469,44.970001220703125,41.756290435791016,26638800,0.0,0.0,0.0,0.0
INTC,2018-10-19,45.02000045776367,45.18000030517578,43.86000061035156,44.0,40.855613708496094,28368500,0.0,0.0,0.0,0.0
INTC,2018-10-22,44.5,45.34000015258789,44.099998474121094,45.0099983215332,42.06501770019531,34508800,0.0121,0.9229,0.065,0.19261999999999999
INTC,2018-10-23,44.18000030517578,45.09000015258789,43.90999984741211,44.5,41.588382720947266,38590300,0.005933333333333333,0.9368666666666666,0.0572,0.13880666666666666
INTC,2018-10-24,44.15999984741211,44.36000061035156,42.36000061035156,42.41999816894531,39.64447784423828,33631800,0.0,0.0,0.0,0.0
INTC,2018-10-25,43.540000915527344,44.939998626708984,43.279998779296875,44.310001373291016,41.410823822021484,48255300,0.0,0.0,0.0,0.0
INTC,2018-10-26,45.59000015258789,46.439998626708984,44.70000076293945,45.689998626708984,42.700523376464844,67280400,0.0,0.0,0.0,0.0
INTC,2018-10-29,46.5,46.75,44.439998626708984,45.400001525878906,42.42950439453125,35732200,0.09419999999999999,0.8535,0.052300000000000006,-0.09246999999999998
INTC,2018-10-30,45.529998779296875,47.880001068115234,45.459999084472656,47.7599983215332,44.63508987426758,43975200,0.03203333333333334,0.8885111111111111,0.07945555555555554,0.15471222222222222
INTC,2018-10-31,48.290000915527344,48.560001373291016,46.83000183105469,46.880001068115234,43.81266403198242,33369100,0.0,0.0,0.0,0.0
INTC,2018-11-01,46.95000076293945,48.470001220703125,46.86000061035156,48.220001220703125,45.06498718261719,28335300,0.0,0.0,0.0,0.0
INTC,2018-11-02,48.130001068115234,48.25,46.75,47.11000061035156,44.027618408203125,30759800,0.0,0.0,0.0,0.0
INTC,2018-11-05,47.34000015258789,48.25,46.91999816894531,47.970001220703125,44.83134841918945,23751200,0.030520000000000002,0.95252,0.016919999999999998,-0.030543999999999998
INTC,2018-11-06,47.79999923706055,47.91999816894531,47.029998779296875,47.25,44.43635940551758,23839600,0.0284,0.88192,0.08968000000000001,0.18414799999999998
INTC,2018-11-07,47.630001068115234,48.75,47.59000015258789,48.720001220703125,45.81882858276367,29913200,0.0,0.0,0.0,0.0
INTC,2018-11-08,48.4900016784668,49.290000915527344,48.459999084472656,48.9900016784668,46.0727424621582,26581700,0.0,0.0,0.0,0.0
INTC,2018-11-09,48.790000915527344,49.029998779296875,47.869998931884766,48.11000061035156,45.245147705078125,21761400,0.0,0.0,0.0,0.0
INTC,2018-11-12,47.709999084472656,47.79999923706055,46.599998474121094,46.650001525878906,43.8720817565918,24412800,0.0075,0.885,0.10750000000000001,0.36197999999999997
