Date,SummaryScore-neg,SummaryScore-neu,SummaryScore-pos,SummaryScore-compound,FullTextScore-neg,FullTextScore-neu,FullTextScore-pos,FullTextScore-compound,Open,High,Low,Close,Adj Close,Volume,Symbol
2021-07-26,0.0118,0.9469666666666666,0.04123333333333334,0.07861,0.02768805704099822,0.9074274085391734,0.06489536541889483,0.10627617010440542,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,148.99000549316406,72434100,AAPL
2021-07-27,0.03750588235294118,0.8523529411764706,0.11016470588235294,0.20858470588235292,0.03260910733063306,0.8679052994508906,0.0994907462732169,0.19144849865399902,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,146.77000427246094,104818600,AAPL
2021-07-28,0.02785,0.87785,0.09429375,0.20388875,0.028015877535095997,0.8826166767351802,0.08937089625655656,0.17671185672061987,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,144.97999572753906,118931200,AAPL
2021-07-29,0.034185714285714285,0.8809142857142858,0.08487142857142857,0.16534,0.02585699860023466,0.8838465779172121,0.09028270450861696,0.19480057813218818,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,145.63999938964844,56699500,AAPL
2021-07-30,0.023485714285714287,0.8542444444444445,0.07464126984126984,0.13411777777777778,0.017118200671141847,0.8461516066616906,0.08910841080126795,0.1870267717779062,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,145.86000061035156,70382000,AAPL
