Symbol,Date,Open,High,Low,Close,Adj Close,Volume,neg,neu,pos,compound
MSFT,2018-02-20,91.4800033569336,93.05999755859375,91.01000213623047,92.72000122070312,88.87979125976562,30911700,0.02837777777777778,0.8929333333333334,0.07868888888888889,0.12180444444444445
MSFT,2018-02-21,92.9800033569336,93.36000061035156,91.48999786376953,91.48999786376953,87.70072937011719,26922500,0.019575,0.88,0.100425,0.2537925
MSFT,2018-02-22,92.05000305175781,92.7300033569336,91.36000061035156,91.7300033569336,87.93081665039062,24392800,0.028750000000000005,0.874475,0.096775,0.16363875
MSFT,2018-02-23,93.5999984741211,94.06999969482422,92.36000061035156,94.05999755859375,90.16429138183594,26329200,0.0,0.0,0.0,0.0
MSFT,2018-02-26,94.4000015258789,95.44999694824219,94.25,95.41999816894531,91.46796417236328,30199800,0.025300000000000003,0.8500000000000001,0.1247,0.32159000000000004
MSFT,2018-02-27,95.73999786376953,95.83999633789062,94.19999694824219,94.19999694824219,90.29850006103516,25869100,0.1588,0.7651,0.0762,-0.06340000000000001
MSFT,2018-02-28,94.83999633789062,95.70999908447266,93.62999725341797,93.7699966430664,89.88631439208984,31167300,0.0,0.0,0.0,0.0
MSFT,2018-03-01,93.98999786376953,94.56999969482422,91.83999633789062,92.8499984741211,89.00440979003906,37135600,0.0,0.0,0.0,0.0
MSFT,2018-03-02,91.58000183105469,93.1500015258789,90.86000061035156,93.05000305175781,89.19613647460938,32830400,0.0,0.0,0.0,0.0
MSFT,2018-03-05,92.33999633789062,94.2699966430664,92.26000213623047,93.63999938964844,89.76168823242188,23901600,0.019899999999999998,0.82295,0.15715,0.47386
MSFT,2018-03-06,94.33999633789062,94.48999786376953,92.94000244140625,93.31999969482422,89.45494842529297,22175800,0.0,1.0,0.0,0.0
MSFT,2018-03-07,93.16000366210938,93.94000244140625,92.43000030517578,93.86000061035156,89.97257995605469,26716100,0.030575,0.874025,0.0953,0.17368
MSFT,2018-03-08,94.2699966430664,95.0999984741211,93.7699966430664,94.43000030517578,90.51898193359375,25887800,0.0,0.0,0.0,0.0
MSFT,2018-03-09,95.29000091552734,96.54000091552734,95.0,96.54000091552734,92.54156494140625,36937300,0.0,0.0,0.0,0.0
MSFT,2018-03-12,96.5,97.20999908447266,96.04000091552734,96.7699966430664,92.76205444335938,26073700,0.03445714285714286,0.7340857142857143,0.0886,0.16690571428571427
MSFT,2018-03-13,97.0,97.23999786376953,93.97000122070312,94.41000366210938,90.49981689453125,35387800,0.027000000000000003,0.871475,0.10149999999999999,0.22405250000000002
MSFT,2018-03-14,95.12000274658203,95.41000366210938,93.5,93.8499984741211,89.9629898071289,32132000,0.0415,0.8896499999999999,0.06895000000000001,0.102945
MSFT,2018-03-15,93.52999877929688,94.58000183105469,92.83000183105469,94.18000030517578,90.27932739257812,27611000,0.1397,0.7436,0.11689999999999998,-0.05615000000000003
MSFT,2018-03-16,94.68000030517578,95.37999725341797,93.91999816894531,94.5999984741211,90.68194580078125,49081300,0.0,0.0,0.0,0.0
MSFT,2018-03-19,93.73999786376953,93.9000015258789,92.11000061035156,92.88999938964844,89.0427474975586,33344100,0.06905,0.8361000000000001,0.09490000000000001,0.082625
MSFT,2018-03-20,93.05000305175781,93.7699966430664,93.0,93.12999725341797,89.27281188964844,23075200,0.0086,0.88684,0.10456000000000001,0.304308
MSFT,2018-03-21,92.93000030517578,94.05000305175781,92.20999908447266,92.4800033569336,88.64974212646484,24457100,0.0,0.0,0.0,0.0
MSFT,2018-03-22,91.2699966430664,91.75,89.66000366210938,89.79000091552734,86.07115936279297,38604700,0.0,0.0,0.0,0.0
MSFT,2018-03-23,89.5,90.45999908447266,87.08000183105469,87.18000030517578,83.56926727294922,44068900,0.0,0.0,0.0,0.0
MSFT,2018-03-26,90.61000061035156,94.0,90.4000015258789,93.77999877929688,89.89588928222656,56396800,0.04766666666666666,0.8656833333333334,0.08665,0.15699833333333335
