Symbol,Date,Open,High,Low,Close,Adj Close,Volume,neg,neu,pos,compound
AMZN,2018-02-20,1446.489990234375,1488.77001953125,1446.489990234375,1468.3499755859375,1468.3499755859375,6499200,0.014233333333333334,0.8061666666666668,0.17959999999999998,0.36691333333333337
AMZN,2018-02-21,1485.0,1503.489990234375,1478.9200439453125,1482.9200439453125,1482.9200439453125,6304400,0.02131111111111111,0.8774666666666666,0.10122222222222223,0.25275333333333333
AMZN,2018-02-22,1495.3599853515625,1502.5400390625,1475.760009765625,1485.3399658203125,1485.3399658203125,4858100,0.013075,0.867825,0.11912500000000001,0.3193066666666666
AMZN,2018-02-23,1495.3399658203125,1500.0,1486.5,1500.0,1500.0,4418100,0.0,0.0,0.0,0.0
AMZN,2018-02-26,1509.199951171875,1522.8399658203125,1507.0,1521.949951171875,1521.949951171875,4955000,0.03148571428571429,0.8862285714285714,0.08231428571428571,0.15520857142857145
AMZN,2018-02-27,1524.5,1526.780029296875,1507.2099609375,1511.97998046875,1511.97998046875,4808800,0.03534,0.87568,0.08892,0.15923800000000002
AMZN,2018-02-28,1519.510009765625,1528.699951171875,1512.0,1512.449951171875,1512.449951171875,4515000,0.025742857142857147,0.8784,0.09585714285714286,0.18769333333333332
AMZN,2018-03-01,1513.5999755859375,1518.489990234375,1465.0,1493.449951171875,1493.449951171875,6835200,0.03793333333333334,0.8739666666666667,0.0881,0.1420222222222222
AMZN,2018-03-02,1469.0999755859375,1501.050048828125,1455.010009765625,1500.25,1500.25,6587600,0.0,0.0,0.0,0.0
AMZN,2018-03-05,1494.239990234375,1525.3800048828125,1481.0,1523.6099853515625,1523.6099853515625,5233900,0.03291111111111111,0.8734444444444445,0.09364444444444445,0.165177037037037
AMZN,2018-03-06,1533.199951171875,1542.1300048828125,1528.0,1537.6400146484375,1537.6400146484375,4561700,0.027800000000000002,0.7396333333333334,0.0659,0.09684
AMZN,2018-03-07,1526.52001953125,1545.9000244140625,1522.510009765625,1545.0,1545.0,4174100,0.02614285714285714,0.8692571428571428,0.10465714285714287,0.2276942857142857
AMZN,2018-03-08,1550.0,1554.8800048828125,1545.25,1551.8599853515625,1551.8599853515625,3862600,0.021,0.890675,0.088325,0.217865
AMZN,2018-03-09,1563.5,1578.93994140625,1559.0799560546875,1578.8900146484375,1578.8900146484375,4534300,0.0,0.0,0.0,0.0
AMZN,2018-03-12,1592.5999755859375,1605.3299560546875,1586.699951171875,1598.3900146484375,1598.3900146484375,5174200,0.026542857142857146,0.883742857142857,0.08974285714285715,0.1458142857142857
AMZN,2018-03-13,1615.9599609375,1617.5400390625,1578.010009765625,1588.1800537109375,1588.1800537109375,6531900,0.010000000000000002,0.8987555555555554,0.09126666666666666,0.26531037037037036
AMZN,2018-03-14,1597.0,1606.43994140625,1590.8900146484375,1591.0,1591.0,4259400,0.044311111111111114,0.8747333333333334,0.08093333333333334,0.1188711111111111
AMZN,2018-03-15,1595.0,1596.9100341796875,1578.1099853515625,1582.3199462890625,1582.3199462890625,4069700,0.020657142857142857,0.8655142857142858,0.1138,0.31274285714285716
AMZN,2018-03-16,1583.449951171875,1589.43994140625,1567.5,1571.6800537109375,1571.6800537109375,5425000,0.0,0.0,0.0,0.0
AMZN,2018-03-19,1554.530029296875,1561.6600341796875,1525.3499755859375,1544.9300537109375,1544.9300537109375,6580800,0.0211,0.878525,0.10039999999999999,0.1939875
AMZN,2018-03-20,1550.3399658203125,1587.0,1545.4100341796875,1586.510009765625,1586.510009765625,4581600,0.03874285714285714,0.8780285714285715,0.08322857142857143,0.1720142857142857
AMZN,2018-03-21,1586.449951171875,1590.0,1563.1700439453125,1581.8599853515625,1581.8599853515625,4750800,0.0232,0.8637416666666666,0.11305833333333333,0.2424225
AMZN,2018-03-22,1565.469970703125,1573.8499755859375,1542.4000244140625,1544.9200439453125,1544.9200439453125,6320600,0.0337,0.8719999999999999,0.0942,0.1849
AMZN,2018-03-23,1539.010009765625,1549.02001953125,1495.3599853515625,1495.56005859375,1495.56005859375,8006000,0.0,0.0,0.0,0.0
AMZN,2018-03-26,1530.0,1556.989990234375,1499.25,1555.8599853515625,1555.8599853515625,5624700,0.049174999999999996,0.8919250000000001,0.0589,0.032815000000000004
AMZN,2018-03-27,1572.4000244140625,1575.969970703125,1482.3199462890625,1497.050048828125,1497.050048828125,6999600,0.023057142857142856,0.8782857142857142,0.09865714285714286,0.23002190476190476
AMZN,2018-03-28,1447.0,1455.9000244140625,1386.1700439453125,1431.4200439453125,1431.4200439453125,13705300,0.04479999999999999,0.8494999999999999,0.1057,0.148175
AMZN,2018-03-29,1406.0,1455.469970703125,1365.199951171875,1447.3399658203125,1447.3399658203125,12581100,0.0,0.0,0.0,0.0
AMZN,2018-04-02,1417.6199951171875,1421.3599853515625,1355.0,1371.989990234375,1371.989990234375,10463600,0.03211428571428571,0.8376285714285715,0.13028571428571428,0.23175714285714286
AMZN,2018-04-03,1391.3800048828125,1414.0,1355.3299560546875,1392.050048828125,1392.050048828125,10231200,0.01844,0.8207600000000002,0.16076,0.405156
AMZN,2018-04-04,1358.239990234375,1415.3900146484375,1352.8800048828125,1410.5699462890625,1410.5699462890625,6982300,0.04385714285714285,0.8482285714285716,0.10794285714285715,0.22217428571428569
AMZN,2018-04-05,1441.989990234375,1459.56005859375,1427.0699462890625,1451.75,1451.75,6413500,0.0183,0.8825666666666666,0.0992047619047619,0.25508428571428576
AMZN,2018-04-06,1429.969970703125,1452.5,1400.260009765625,1405.22998046875,1405.22998046875,5882300,0.0,0.0,0.0,0.0
AMZN,2018-04-09,1425.030029296875,1438.47998046875,1402.5699462890625,1406.0799560546875,1406.0799560546875,4208200,0.021766666666666667,0.9151666666666666,0.06306666666666666,0.11474333333333332
AMZN,2018-04-10,1431.989990234375,1438.3800048828125,1415.699951171875,1436.219970703125,1436.219970703125,4254100,0.04954,0.71578,0.13462000000000002,0.238288
AMZN,2018-04-11,1439.43994140625,1448.780029296875,1424.8900146484375,1427.050048828125,1427.050048828125,3582500,0.04423333333333334,0.8312666666666666,0.12453333333333333,0.19784333333333334
AMZN,2018-04-12,1439.5,1452.1199951171875,1435.06005859375,1448.5,1448.5,3135000,0.02016,0.8710000000000001,0.10884,0.24510800000000002
AMZN,2018-04-13,1449.1400146484375,1459.780029296875,1424.52001953125,1430.7900390625,1430.7900390625,3685300,0.0,0.0,0.0,0.0
AMZN,2018-04-16,1445.0,1447.0,1427.47998046875,1441.5,1441.5,2808600,0.05275,0.8644666666666666,0.08282777777777778,0.11022666666666667
AMZN,2018-04-17,1462.300048828125,1507.18994140625,1457.02001953125,1503.8299560546875,1503.8299560546875,5114400,0.0334375,0.8676875,0.09893750000000001,0.22477625
AMZN,2018-04-18,1514.6500244140625,1533.800048828125,1504.1099853515625,1527.8399658203125,1527.8399658203125,5227500,0.035375,0.875425,0.0892,0.12729166666666666
AMZN,2018-04-19,1543.219970703125,1568.52001953125,1539.06005859375,1556.9100341796875,1556.9100341796875,6523700,0.04937142857142857,0.8619142857142857,0.08874285714285714,0.12808857142857144
AMZN,2018-04-20,1561.199951171875,1561.199951171875,1516.0899658203125,1527.489990234375,1527.489990234375,5541600,0.0792,0.8204,0.1003,0.07386000000000001
AMZN,2018-04-23,1546.68994140625,1548.0,1503.4100341796875,1517.8599853515625,1517.8599853515625,4465400,0.014175,0.8499249999999999,0.136025,0.4561225
AMZN,2018-04-24,1535.800048828125,1539.5,1448.449951171875,1460.0899658203125,1460.0899658203125,7494700,0.024533333333333334,0.9047333333333333,0.07076666666666667,0.13575666666666666
AMZN,2018-04-25,1458.0,1469.989990234375,1415.02001953125,1460.1700439453125,1460.1700439453125,6587300,0.008085714285714286,0.8696571428571429,0.12222857142857142,0.3111361904761905
