Symbol,Date,Open,High,Low,Close,Adj Close,Volume,neg,neu,pos,compound
WMT,2018-02-20,96.98999786376953,97.94000244140625,94.0999984741211,94.11000061035156,87.91010284423828,52088500,0.020566666666666667,0.8846666666666666,0.0948,0.21330666666666667
WMT,2018-02-21,95.11000061035156,95.33999633789062,91.23999786376953,91.5199966430664,85.49072265625,49503700,0.0,0.0,0.0,0.0
WMT,2018-02-22,91.43000030517578,93.38999938964844,91.30999755859375,92.7699966430664,86.65838623046875,20365000,0.0,0.0,0.0,0.0
WMT,2018-02-23,92.87999725341797,93.48999786376953,91.76000213623047,92.88999938964844,86.77047729492188,12791500,0.0,0.0,0.0,0.0
WMT,2018-02-26,92.9000015258789,93.80000305175781,92.22000122070312,93.12000274658203,86.98532104492188,14699300,0.04750000000000001,0.8691,0.08345,0.10275999999999999
WMT,2018-02-27,93.62999725341797,93.72000122070312,91.51000213623047,91.5199966430664,85.49072265625,13376100,0.04133333333333333,0.9110999999999999,0.04756666666666667,-0.012440000000000012
WMT,2018-02-28,92.0,92.0999984741211,90.0,90.01000213623047,84.0802001953125,14143700,0.11395999999999999,0.8762000000000001,0.009839999999999998,-0.29002399999999995
WMT,2018-03-01,90.16999816894531,90.18000030517578,87.70999908447266,89.08000183105469,83.21147155761719,18909600,0.0,0.0,0.0,0.0
WMT,2018-03-02,87.2699966430664,88.9000015258789,87.23999786376953,88.7699966430664,82.92188262939453,19043400,0.0,0.0,0.0,0.0
WMT,2018-03-05,88.13999938964844,90.5,88.06999969482422,89.9800033569336,84.05218505859375,13383200,0.04865,0.8831,0.0683,0.06828000000000001
WMT,2018-03-06,90.3499984741211,90.5,88.62999725341797,89.05999755859375,83.19278717041016,11054700,0.027440000000000003,0.8311999999999999,0.14139999999999997,0.31776
WMT,2018-03-07,87.9800033569336,88.52999877929688,87.33999633789062,87.73999786376953,81.95974731445312,11453000,0.0,0.9525,0.0475,0.13867000000000002
WMT,2018-03-08,87.7699966430664,88.12999725341797,87.33999633789062,87.91999816894531,82.6175308227539,9588700,0.0,0.0,0.0,0.0
WMT,2018-03-09,88.23999786376953,88.72000122070312,87.52999877929688,88.72000122070312,83.36927795410156,9754400,0.0,0.0,0.0,0.0
WMT,2018-03-12,88.69999694824219,89.44000244140625,87.87999725341797,88.06999969482422,82.75849151611328,8474000,0.019866666666666668,0.8034666666666667,0.17666666666666667,0.41047999999999996
WMT,2018-03-13,88.38999938964844,88.9000015258789,87.9800033569336,88.30000305175781,82.97462463378906,7173000,0.041100000000000005,0.9102,0.04870000000000001,-0.017531666666666654
WMT,2018-03-14,88.51000213623047,88.98999786376953,87.5,87.66999816894531,82.38260650634766,11040600,0.0,0.0,0.0,0.0
WMT,2018-03-15,87.68000030517578,88.79000091552734,85.9000015258789,87.51000213623047,82.23226928710938,16615200,0.0,0.0,0.0,0.0
WMT,2018-03-16,87.72000122070312,90.08999633789062,87.5,89.16999816894531,83.79214477539062,28396000,0.0,0.0,0.0,0.0
